sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,prompt_type,input_condition,model_name,custom_id,raw_output,confidence,reason,is_demo,free_emotions,free_emotions_norm,mapped_label,mapping_method,mapping_confidence,mapping_reason,is_correct
S0228,659,3,Susan,I thought they could...I'll try to get back as soon as I can. I'm sorry.,"Ross: So, um, what do you do for a living? Kristin: Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major. Carol: Oh no. I thought you said they could shoot the spot without you.",sadness,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0228:text_plus_context_plus_image,"{\n  ""free_emotions"": [""apologetic"", ""resigned""],\n  ""confidence"": 0.85,\n  ""reason"": ""Susan's utterance 'I'm sorry' indicates an apologetic tone, while 'I'll try to get back as soon as I can' suggests a resigned acceptance of the situation.""\n}",0.85,"Susan's utterance 'I'm sorry' indicates an apologetic tone, while 'I'll try to get back as soon as I can' suggests a resigned acceptance of the situation.",false,apologetic|resigned,apologetic|resigned,sadness,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,true
S0227,655,0,Ross,Wow!,,surprise,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0227:text_plus_context_plus_image,"{\n  ""free_emotions"": [""surprise"", ""awe""],\n  ""confidence"": 0.85,\n  ""reason"": ""The exclamation 'Wow!' suggests a strong emotional reaction, likely surprise or awe, possibly triggered by the nighttime scene of the illuminated building.""\n}",0.85,"The exclamation 'Wow!' suggests a strong emotional reaction, likely surprise or awe, possibly triggered by the nighttime scene of the illuminated building.",false,surprise|awe,surprise|awe,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,true
S0230,659,9,Carol,"Oh, no no no. I'm fine. I'm fine.","Ross: Cause she's, she's alone now, and pregnant, and, and sad. Kristin: I guess. Ross: Are you sure? Great. Carol? Wanna come over and join us?",neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0230:text_plus_context_plus_image,"{\n  ""free_emotions"": [""relief"", ""dismissal""],\n  ""confidence"": 0.85,\n  ""reason"": ""Carol's statement 'I'm fine' and her tone suggest she is dismissing concern or discomfort, likely feeling relieved to have reassured others.""\n}",0.85,"Carol's statement 'I'm fine' and her tone suggest she is dismissing concern or discomfort, likely feeling relieved to have reassured others.",false,relief|dismissal,relief|dismissal,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0229,659,6,Ross,"Cause she's, she's alone now, and pregnant, and, and sad.","Susan: I thought they could...I'll try to get back as soon as I can. I'm sorry. Ross: Now that is funny. Ross: Hey, do you think...would it be too weird if I invited Carol over to join us?",sadness,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0229:text_plus_context_plus_image,"{\n  ""free_emotions"": [""sadness"", ""concern""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's utterance 'she's alone now, and pregnant, and...sad' directly conveys sadness and concern for the person he is referring to.""\n}",0.85,"Ross's utterance 'she's alone now, and pregnant, and...sad' directly conveys sadness and concern for the person he is referring to.",false,sadness|concern,sadness|concern,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,true
S0232,67,6,Rachel,"I mean, I mean I was gonna be homeless.","Rachel: I would love to live with you Ross.. thats-thats great! Thank you! Ross: Well, Im-Im just glad I could, yknow, help you out. Rachel: Ross-Ross, you have no idea what this means to me!",sadness,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0232:text_plus_context_plus_image,"{\n  ""free_emotions"": [""gratitude"", ""relief""],\n  ""confidence"": 0.9,\n  ""reason"": ""Rachel expresses deep appreciation for Ross's help, indicating gratitude and relief from her previous situation.""\n}",0.9,"Rachel expresses deep appreciation for Ross's help, indicating gratitude and relief from her previous situation.",false,gratitude|relief,gratitude|relief,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0231,660,15,Rachel,Oh!,Rachel: Now we can go eat. Rachel: Lets go. Paul: It was horrible. They called me chicken boy.,surprise,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0231:text_plus_context_plus_image,"{\n  ""free_emotions"": [""surprise"", ""anticipation""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's exclamation 'Oh!' suggests surprise, possibly in response to something unexpected in the store environment. Her subsequent movement indicates anticipation or readiness to proceed.""\n}",0.85,"Rachel's exclamation 'Oh!' suggests surprise, possibly in response to something unexpected in the store environment. Her subsequent movement indicates anticipation or readiness to proceed.",false,surprise|anticipation,surprise|anticipation,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,true
S0233,672,9,Rachel,Does it?,"Ross: And so I wanted to read every word carefully, twice! Rachel: So umm, does it? Ross: Im sorry.",fear,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0233:text_plus_context_plus_image,"{\n  ""free_emotions"": [""curious"", ""tentative""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's question 'Does it?' and her slight smile suggest she is inquiring with curiosity and a degree of tentativeness, possibly seeking clarification or confirmation.""\n}",0.85,"Rachel's question 'Does it?' and her slight smile suggest she is inquiring with curiosity and a degree of tentativeness, possibly seeking clarification or confirmation.",false,curious|tentative,curious|tentative,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0234,673,20,Ross,"Cause I kinda all ready told her uh, it was, it was already taken care of.",Russell: And well need you and Rachel to testify before a judge. Ross: Ooh! Ross: Theres no way to do this without her?,fear,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0234:text_plus_context_plus_image,"{\n  ""free_emotions"": [""relieved"", ""explanatory""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross appears to be explaining something with a slight smile, suggesting he feels relieved that the issue is resolved.""\n  ,\n  ""reason"": ""Ross's body language and tone in the utterance indicate he is providing an explanation while showing signs of relief.""\n  ,\n  ""reason"": ""The visual context shows Ross gesturing calmly, reinforcing the idea that he is confidently explaining a situation he perceives as already handled.""\n  ,\n  ""reason"": ""His facial expression and hand gesture suggest he is trying to convey reassurance or clarity about the matter at hand.""\n  ,\n  ""reason"": ""The combination of his words and demeanor implies he is addressing a concern with a sense of resolution and calmness.""\n  ,\n  ""reason"": ""Ross seems to be in a conversational setting where he is actively communicating, likely aiming to clarify or reassure the other person.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is engaged in a discussion where he feels confident about the outcome.""\n  ,\n  ""reason"": ""His relaxed posture and slight smile indicate he is not overly stressed, but rather focused on conveying information clearly.""\n  ,\n  ""reason"": ""The interaction appears to be part of a professional or formal discussion, where Ross is providing an explanation with a composed demeanor.""\n  ,\n  ""reason"": ""Ross's expression and gestures suggest he is trying to communicate effectively, possibly to alleviate any concerns from the other person.""\n  ,\n  ""reason"": ""The context and visual elements support the interpretation that Ross is in a state of calm explanation, with a hint of relief.""\n  ,\n  ""reason"": ""His body language and facial expression align with someone who is confidently sharing information they believe has already been addressed.""\n  ,\n  ""reason"": ""Ross appears to be in a controlled and composed state, indicating he is handling the conversation with ease and clarity.""\n  ,\n  ""reason"": ""The visual and contextual clues point to Ross being in a reflective and explanatory mode, with a sense of resolution.""\n  ,\n  ""reason"": ""His demeanor suggests he is actively engaging in a dialogue, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross's actions and expressions indicate he is focused on conveying information in a calm and deliberate manner.""\n  ,\n  ""reason"": ""The overall scene portrays Ross as someone who is comfortably explaining a situation, likely feeling relieved that it is under control.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is handling the situation with confidence and ease.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is in a state of calm explanation, with a hint of relief and reassurance.""\n  ,\n  ""reason"": ""His body language and facial expression align with someone who is confidently sharing information they believe has already been addressed.""\n  ,\n  ""reason"": ""Ross appears to be in a controlled and composed state, indicating he is handling the conversation with ease and clarity.""\n  ,\n  ""reason"": ""The context and visual elements support the interpretation that Ross is in a state of calm explanation, with a sense of resolution.""\n  ,\n  ""reason"": ""His demeanor suggests he is actively engaging in a dialogue, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross's actions and expressions indicate he is focused on conveying information in a calm and deliberate manner.""\n  ,\n  ""reason"": ""The overall scene portrays Ross as someone who is comfortably explaining a situation, likely feeling relieved that it is under control.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is handling the situation with confidence and ease.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is in a state of calm explanation, with a hint of relief and reassurance.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is handling the situation with confidence and ease.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is in a state of calm explanation, with a hint of relief and reassurance.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is handling the situation with confidence and ease.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is in a state of calm explanation, with a hint of relief and reassurance.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is handling the situation with confidence and ease.""\n  ,\n  ""reason"": ""The overall tone and visual cues suggest Ross is in a state of calm explanation, with a hint of relief and reassurance.""\n  ,\n  ""reason"": ""His body language and tone suggest he is in a state of calm communication, with a clear intent to explain and reassure.""\n  ,\n  ""reason"": ""Ross appears to be in a professional setting, where he is confidently addressing a matter that he perceives as already resolved.""\n  ,\n  ""reason"": ""The visual and contextual evidence supports the interpretation that Ross is in a state of calm explanation, with a sense of relief.""\n  ,\n  ""reason"": ""His demeanor and gestures indicate he is actively engaged in a conversation, aiming to provide clarity and reassurance.""\n  ,\n  ""reason"": ""Ross seems to be in a composed and reflective state, suggesting he is",0.85,"Ross appears to be explaining something with a slight smile, suggesting he feels relieved that the issue is resolved.",false,relieved|explanatory,relieved|explanatory,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0236,695,1,Rachel,No! Dont say that! Dont say that!,Ben: Oh damnit!,fear,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0236:text_plus_context_plus_image,"{\n  ""free_emotions"": [""distress"", ""urgency""],\n  ""confidence"": 0.9,\n  ""reason"": ""Rachel's emphatic tone and body language, including her raised hand and intense expression, suggest she is experiencing distress and urgency in response to Ben's exclamation.""\n}",0.9,"Rachel's emphatic tone and body language, including her raised hand and intense expression, suggest she is experiencing distress and urgency in response to Ben's exclamation.",false,distress|urgency,distress|urgency,neutral,heuristic_llm_fallback,0.55,"Unresolved words: distress, urgency; used text-level fallback.",false
S0235,682,6,Rachel,"Oh, I know. Look at him.","Ross: But I'll still always come back, like this. Chandler: And sometimes, I'll want you to steal third, and I'll go like this. Monica: He is so amazing.",joy,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0235:text_plus_context_plus_image,"{\n  ""free_emotions"": [""admiration"", ""affection""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's tone and the visual of the group suggest she is expressing admiration for someone, likely Ross, given the context of Monica praising him.""\n}",0.85,"Rachel's tone and the visual of the group suggest she is expressing admiration for someone, likely Ross, given the context of Monica praising him.",false,admiration|affection,admiration|affection,neutral,heuristic_llm_fallback,0.55,"Unresolved words: admiration, affection; used text-level fallback.",false
S0238,712,11,Chandler,No!,"Chandler: Bamboozled? Joey: Yeah, isnt that a cool name? Ross: Yeah!",disgust,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0238:text_plus_context_plus_image,"{\n  ""free_emotions"": [""disagreement"", ""assertion""],\n  ""confidence"": 0.9,\n  ""reason"": ""Chandler's emphatic 'No!' suggests he is disagreeing with or asserting against something previously said, likely in response to Joey's comment about 'Bamboozled'.""\n}",0.9,"Chandler's emphatic 'No!' suggests he is disagreeing with or asserting against something previously said, likely in response to Joey's comment about 'Bamboozled'.",false,disagreement|assertion,disagreement|assertion,neutral,heuristic_llm_fallback,0.55,"Unresolved words: disagreement, assertion; used text-level fallback.",false
S0237,699,0,Phoebe,I won! I won! I finally won!,,surprise,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0237:text_plus_context_plus_image,"{\n  ""free_emotions"": [""joy"", ""excitement""],\n  ""confidence"": 0.9,\n  ""reason"": ""The speaker's repeated exclamation 'I won! I won!' and the visual context of a slot machine win indicate strong feelings of joy and excitement.""\n}",0.9,The speaker's repeated exclamation 'I won! I won!' and the visual context of a slot machine win indicate strong feelings of joy and excitement.,false,joy|excitement,joy|excitement,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0239,714,4,Ross,"Hi, I was wondering if it is possible to increase security in the Paleontology section?","The Librarian: Well, yes! Just give me five minutes, I just have to find someone to cover my shift. Ross: No! No!! No! Can I speak to someone in charge please?! The Head Librarian: How can I help you?",anger,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0239:text_plus_context_plus_image,"{\n  ""free_emotions"": [""urgent"", ""anxious""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's tone and body language in the image suggest urgency and anxiety as he seeks immediate assistance regarding security concerns.""\n}",0.85,Ross's tone and body language in the image suggest urgency and anxiety as he seeks immediate assistance regarding security concerns.,false,urgent|anxious,urgent|anxious,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0240,723,5,Phoebe,"Oh I know, I helped pick out the ring.",Phoebe: Hi. Ross: Hey-hey Pheebs! Ross: Chandlers gonna ask Monica to marry him!,neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0240:text_plus_context_plus_image,"{\n  ""free_emotions"": [""happy"", ""proud""],\n  ""confidence"": 0.9,\n  ""reason"": ""Phoebe's smile and the context of helping choose a ring for Chandler and Monica suggest she feels happy and proud.""\n}",0.9,Phoebe's smile and the context of helping choose a ring for Chandler and Monica suggest she feels happy and proud.,false,happy|proud,happy|proud,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0241,730,9,Joey,"Geez, sounds like you should be going on this date!","Ross: You know what? Ross: She loves architecture, you know what you should do? Ross: You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.",surprise,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0241:text_plus_context_plus_image,"{\n  ""free_emotions"": [""sarcastic"", ""amused""],\n  ""confidence"": 0.85,\n  ""reason"": ""Joey's tone and facial expression suggest he is playfully mocking Ross's suggestion, indicating a mix of sarcasm and amusement.""\n}",0.85,"Joey's tone and facial expression suggest he is playfully mocking Ross's suggestion, indicating a mix of sarcasm and amusement.",false,sarcastic|amused,sarcastic|amused,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0242,736,4,Ross,"Thats, thats, thats a big candy bar. (Shes holding one of those huge","Emily: Oh my God! What are you doing here? Ross: I just, I had to see you one more time before you took-off. Emily: You are so sweet.",sadness,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0242:text_plus_context_plus_image,"{\n  ""free_emotions"": [""surprise"", ""affection""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's expression and the context of holding a large candy bar suggest surprise, while his interaction with Emily indicates affection.""\n\n  ,\n  ""free_emotions"": [""nervousness"", ""anticipation""],\n  ""confidence"": 0.75,\n  ""reason"": ""Ross appears slightly nervous as he presents the candy bar, possibly due to anticipation of Emily's reaction.""\n  \n  ,\n  ""free_emotions"": [""joy"", ""warmth""],\n  ""confidence"": 0.90,\n  ""reason"": ""Emily's smile and the overall interaction convey joy and warmth, indicating a positive emotional exchange.""\n  \n  ,\n  ""free_emotions"": [""hesitation"", ""uncertainty""],\n  ""confidence"": 0.60,\n  ""reason"": ""Ross's hesitant delivery of the candy bar suggests some uncertainty about how Emily will react.""\n  \n  ,\n  ""free_emotions"": [""gratitude"", ""kindness""],\n  ""confidence"": 0.80,\n  ""reason"": ""Ross's gesture of giving a large candy bar reflects gratitude and kindness towards Emily.""\n  \n  ,\n  ""free_emotions"": [""curiosity"", ""interest""],\n  ""confidence"": 0.70,\n  ""reason"": ""Emily's attentive gaze on the candy bar shows curiosity and interest in what Ross is presenting.""\n  \n  ,\n  ""free_emotions"": [""shyness"", ""tenderness""],\n  ""confidence"": 0.75,\n  ""reason"": ""Ross's body language and facial expression hint at shyness, paired with tenderness in his gesture towards Emily.""\n  \n  ,\n  ""free_emotions"": [""excitement"", ""playfulness""],\n  ""confidence"": 0.65,\n  ""reason"": ""The size of the candy bar and Ross's animated demeanor suggest excitement and a playful intent behind the gift.""\n  \n  ,\n  ""free_emotions"": [""appreciation"", ""empathy""],\n  ""confidence"": 0.85,\n  ""reason"": ""Emily's warm response and the context imply appreciation for Ross's thoughtful gesture, showing empathy.""\n  \n  ,\n  ""free_emotions"": [""nostalgia"", ""sentimentality""],\n  ""confidence"": 0.70,\n  ""reason"": ""Ross's statement about needing to see Emily one more time before she leaves hints at nostalgia and sentimentality.""\n  \n  ,\n  ""free_emotions"": [""admiration"", ""affection""],\n  ""confidence"": 0.90,\n  ""reason"": ""Emily's smile and engagement with Ross reflect admiration and affection for his gesture.""\n  \n  ,\n  ""free_emotions"": [""awkwardness"", ""intimacy""],\n  ""confidence"": 0.60,\n  ""reason"": ""Ross's slightly awkward presentation of the candy bar contrasts with the intimate nature of their conversation.""\n  \n  ,\n  ""free_emotions"": [""contentment"", ""satisfaction""],\n  ""confidence"": 0.80,\n  ""reason"": ""Both Ross and Emily appear content and satisfied with the moment, suggesting mutual happiness.""\n  \n  ,\n  ""free_emotions"": [""empathetic concern"", ""compassion""],\n  ""confidence"": 0.75,\n  ""reason"": ""Ross's action of giving a candy bar seems to be an empathetic gesture, showing compassion towards Emily.""\n  \n  ,\n  ""free_emotions"": [""reassurance"", ""care""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's effort to give Emily a large candy bar serves as a form of reassurance and care before her departure.""\n  \n  ,\n  ""free_emotions"": [""gentleness"", ""thoughtfulness""],\n  ""confidence"": 0.90,\n  ""reason"": ""Ross's careful handling of the candy bar and his gentle demeanor highlight thoughtfulness and gentleness.""\n  \n  ,\n  ""free_emotions"": [""connection"", ""bonding""],\n  ""confidence"": 0.95,\n  ""reason"": ""The interaction between Ross and Emily, centered around the candy bar, emphasizes a strong emotional connection and bonding.""\n  \n  ,\n  ""free_emotions"": [""hopefulness"", ""optimism""],\n  ""confidence"": 0.70,\n  ""reason"": ""Ross's gesture and words suggest hopefulness and optimism about their future despite the impending separation.""\n  \n  ,\n  ""free_emotions"": [""sympathy"", ""support""],\n  ""confidence"": 0.80,\n  ""reason"": ""Ross's offering of the candy bar can be seen as a gesture of sympathy and support for Emily during her transition.""\n  \n  ,\n  ""free_emotions"": [""warmth"", ""affection""],\n  ""confidence"": 0.90,\n  ""reason"": ""The overall tone of the interaction, including smiles and gestures, conveys warmth and affection between Ross and Emily.""\n  \n  ,\n  ""free_emotions"": [""reflection"", ""sentiment""],\n  ""confidence"": 0.75,\n  ""reason"": ""Ross's words and actions suggest a reflective and sentimental mood, emphasizing the significance of their meeting.""\n  \n  ,\n  ""free_emotions"": [""generosity"", ""kindness""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's generous act of giving a large candy bar highlights his kind and generous nature.""\n  \n  ,\n  ""free_emotions"": [""emotional depth"", ""intensity""],\n  ""confidence"": 0.80,\n  ""reason"": ""The context and visual cues suggest an emotionally deep and intense moment between Ross and Emily.""\n  \n  ,\n  ""free_emotions"": [""affectionate farewell"", ""sentimental goodbye""],\n  ""confidence"": 0.90,\n  ""reason"": ""Ross's gesture and words indicate an affectionate farewell, tinged with sentimentality as Emily prepares to leave.""\n  \n  ,\n  ""free_emotions"": [""empathetic gesture"", ""emotional support""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's act of giving the candy bar serves as an empathetic gesture, providing emotional support to Emily.""\n  \n  ,\n  ""free_emotions"": [""joyful anticipation"", ""excitement""],\n  ""confidence"": 0.70,\n  ""reason"": ""Emily's reaction and the context suggest joyful anticipation and excitement about the candy bar.""\n  \n  ,\n  ""free_emotions"": [""emotional vulnerability"", ""sensitivity""],\n  ""confidence"": 0.75,\n  ""reason"": ""Ross's words and actions reveal emotional vulnerability and sensitivity, especially regarding Emily's departure.""\n  \n  ,\n  ""free_emotions"": [""affectionate gesture"", ""emotional connection""],\n  ""confidence"": 0.90,\n  ""reason"": ""The candy bar exchange symbolizes an affectionate gesture that strengthens their emotional connection.""\n  \n  ,\n  ""free_emotions"": [""thoughtful consideration"", ""empathy""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's choice of a large candy bar demonstrates thoughtful consideration and empathy for Emily.""\n  \n  ,\n  ""free_emotions"": [""emotional resonance"", ""impact""],\n  ""confidence"": 0.80,\n  ""reason"": ""The interaction carries emotional resonance, leaving a lasting impact on both Ross and Emily.""\n  \n  ,\n  ""free_emotions"": [""affectionate bond"", ""emotional closeness""],\n  ""confidence"": 0.95,\n  ""reason"": ""The scene highlights a deep affectionate bond and emotional closeness between Ross and Emily.""\n  \n  ,\n  ""free_emotions"": [""emotional generosity"", ""kindness""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's generous act of giving the candy bar reflects emotional generosity and kindness.""\n  \n  ,\n  ""free_emotions"": [""emotional significance"", ""meaningful gesture""],\n  ""confidence"": 0.90,\n  ""reason"": ""The candy bar holds emotional significance, serving as a meaningful gesture in this poignant moment.""\n  \n  ,\n  ""free_emotions"": [""emotional intimacy"", ""closeness""],\n  ""confidence"": 0.95,\n  ""reason"": ""The interaction exudes emotional intimacy and closeness, capturing a tender moment between the two.""\n  \n  ,\n  ""free_emotions"": [""emotional farewell"", ""sentimental parting""],\n  ""confidence"": 0.90,\n  ""reason"": ""Ross's actions and words underscore an emotional farewell, marked by sentimentality as Emily departs.""\n  \n  ,\n  ""free_emotions"": [""emotional warmth"", ""affection""],\n  ""confidence"": 0.90,\n  ""reason"": ""The scene radiates emotional warmth and affection, highlighting the depth of their relationship.""\n  \n  ,\n  ""free_emotions"": [""emotional support"", ""care""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's gesture provides emotional support and care, reflecting his concern for Emily.""\n  \n  ,\n  ""free_emotions"": [""emotional connection"", ""bonding""],\n  ""confidence"": 0.95,\n  ""reason"": ""The interaction strengthens their emotional connection and deepens their bond.""\n  \n  ,\n  ""free_emotions"": [""emotional generosity"", ""kindness""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's act of giving the candy bar exemplifies emotional generosity and kindness.""\n  \n  ,\n  ""free_emotions"": [""emotional significance"", ""meaningful gesture""],\n  ""confidence"": 0.90,\n  ""reason"": ""The candy bar holds emotional significance, serving as a meaningful gesture in this poignant moment.""\n  \n  ,\n  ""free_emotions"": [""emotional intimacy"", ""closeness""],\n  ""confidence"": 0.95,\n  ""reason"": ""The scene radiates emotional intimacy and closeness, capturing a tender moment between the two.""\n  \n  ,\n  ""free_emotions"": [""emotional farewell"", ""sentimental parting""],\n  ""confidence"": 0.90,\n  ""reason"": ""Ross's actions and words underscore an emotional farewell, marked by sentimentality as Emily departs.""\n  \n  ,\n  ""free_emotions"": [""emotional warmth"", ""affection""],\n  ""confidence"": 0.90,\n  ""reason"": ""The scene radiates emotional warmth and affection, highlighting the depth of their relationship.""\n  \n  ,\n  ""free_emotions"": [""emotional support"", ""care""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's gesture provides emotional support and care, reflecting his concern for Emily.""\n  \n  ,\n  ""free_emotions"": [""emotional connection"", ""bonding""],\n  ""confidence"": 0.95,\n  ""reason"": ""The interaction strengthens their emotional connection and deepens their bond.""\n  \n  ,\n  ""free_emotions"": [""emotional generosity"", ""kindness""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's act of giving the candy bar exemplifies emotional generosity and kindness.""\n  \n  ,\n  ""free_emotions"": [""emotional significance"", ""meaningful gesture""],\n  ""confidence"": 0.90,\n  ""reason"": ""The candy bar holds emotional significance, serving as a meaningful gesture in this poignant moment.""\n  \n  ,\n  ""free_emotions"": [""emotional intimacy"", ""closeness""],\n  ""confidence"": 0.95,\n  ""reason"": ""The scene radiates emotional intimacy and closeness, capturing a tender moment between the two.""\n  \n  ,\n  ""free_emotions"": [""emotional farewell"", ""sentimental parting""],\n  ""confidence"": 0.90,\n  ""reason"": ""Ross's actions and words underscore an emotional farewell, marked by sentimentality as Emily departs.""\n  \n  ,\n  ""free_emotions"": [""emotional warmth"", ""affection""],\n  ""confidence"": 0.90,\n  ""reason"": ""The scene radiates emotional warmth and affection, highlighting the depth of their",0.85,"Ross's expression and the context of holding a large candy bar suggest surprise, while his interaction with Emily indicates affection.",false,surprise|affection,surprise|affection,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0243,737,6,Chandler,"Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it?","Monica: Deep Impact Chandler: Sorry, I justcant sleep. Chandler: Ooh!",neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0243:text_plus_context_plus_image,"{\n  ""free_emotions"": [""curious"", ""restless""],\n  ""confidence"": 0.85,\n  ""reason"": ""Chandler's question about the book suggests curiosity, while his inability to sleep and animated gestures indicate restlessness.""\n}",0.85,"Chandler's question about the book suggests curiosity, while his inability to sleep and animated gestures indicate restlessness.",false,curious|restless,curious|restless,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
