source_experiment,mapping_strategy,sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,input_condition,free_emotions,free_emotions_norm,mapped_label,mapping_covered,mapping_confidence,mapping_reason,is_correct
perturbation,llm,S0156,342,10,Chandler,Let me think. Let me thinkOh! I dont care.,"Ross: Yknow what? Youre just upset because youre losing. Chandler: Oh come on Ross, I think were all losers here. Joey: All right. Chandler, you can either spin the wheel or pick a Google card.",anger,text-only,indifference|nonchalance,indifference|nonchalance,neutral,true,0.95,"The fine-grained emotion 'indifference|nonchalance' aligns closely with the 'neutral' coarse label, as it reflects a lack of strong emotional engagement or reaction.",false
perturbation,hybrid,S0156,342,10,Chandler,Let me think. Let me thinkOh! I dont care.,"Ross: Yknow what? Youre just upset because youre losing. Chandler: Oh come on Ross, I think were all losers here. Joey: All right. Chandler, you can either spin the wheel or pick a Google card.",anger,text-only,indifference|nonchalance,indifference|nonchalance,neutral,true,0.95,"The fine-grained emotion 'indifference|nonchalance' aligns closely with the 'neutral' coarse label, as it reflects a lack of strong emotional engagement or reaction.",false
perturbation,dictionary,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context + image,concern|sympathy,concern|sympathy,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context + image,concern|sympathy,concern|sympathy,sadness,true,0.9,"The fine-grained emotions 'concern' and 'sympathy' align closely with the coarse label 'sadness,' as they both convey a sense of empathy and emotional response to something perceived as broken or in need.",true
perturbation,hybrid,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context + image,concern|sympathy,concern|sympathy,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text-only,sympathy|concern,sympathy|concern,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text-only,sympathy|concern,sympathy|concern,sadness,true,0.9,"The fine-grained emotions 'sympathy' and 'concern' align closely with the coarse label 'sadness,' as they both convey a sense of empathy and emotional response to potential distress.",true
perturbation,hybrid,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text-only,sympathy|concern,sympathy|concern,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context,sympathy|concern,sympathy|concern,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context,sympathy|concern,sympathy|concern,sadness,true,0.9,"The fine-grained emotions 'sympathy' and 'concern' align closely with the coarse label 'sadness,' as they both convey a sense of empathy and emotional response to potential distress.",true
perturbation,hybrid,S0157,356,6,Ross,"Aww, is it broken?",Rachel: I didn't know there were docks. Joey: Hey. Chandler: Hey.,sadness,text + context,sympathy|concern,sympathy|concern,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text-only,jealousy|envy,jealousy|envy,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text-only,jealousy|envy,jealousy|envy,sadness,true,0.9,"The fine-grained emotion of jealousy/envy in this context is closely tied to feelings of longing and unfulfilled desire, which aligns most closely with the coarse label of sadness.",true
perturbation,hybrid,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text-only,jealousy|envy,jealousy|envy,sadness,true,0.9,"The fine-grained emotion of jealousy/envy in this context is closely tied to feelings of longing and unfulfilled desire, which aligns most closely with the coarse label of sadness.",true
perturbation,dictionary,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context + image,frustration|envy|concern,frustration|envy|concern,anger,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context + image,frustration|envy|concern,frustration|envy|concern,sadness,true,0.8,"The fine-grained emotions of frustration, envy, and concern align closely with sadness, as the speaker expresses longing and emotional distress over not having children.",true
perturbation,hybrid,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context + image,frustration|envy|concern,frustration|envy|concern,anger,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context,jealousy|frustration,jealousy|frustration,anger,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context,jealousy|frustration,jealousy|frustration,sadness,true,0.8,"The fine-grained emotions of jealousy and frustration align closely with sadness, as Rachel expresses a sense of longing and disappointment over not having children.",true
perturbation,hybrid,S0158,362,0,Rachel,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,,sadness,text + context,jealousy|frustration,jealousy|frustration,anger,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context + image,sympathy|hopefulness,sympathy|hopefulness,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context + image,sympathy|hopefulness,sympathy|hopefulness,sadness,true,0.9,The fine-grained emotion 'sympathy' maps directly to the coarse label 'sadness'. The mention of hopefulness does not override this mapping as it is secondary and contextually aligned with expressing empathy.,true
perturbation,hybrid,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context + image,sympathy|hopefulness,sympathy|hopefulness,sadness,true,0.9,The fine-grained emotion 'sympathy' maps directly to the coarse label 'sadness'. The mention of hopefulness does not override this mapping as it is secondary and contextually aligned with expressing empathy.,true
perturbation,dictionary,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text-only,apologetic|hopeful,apologetic|hopeful,sadness,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text-only,apologetic|hopeful,apologetic|hopeful,sadness,true,0.8,"The fine-grained emotion 'apologetic' aligns closely with the coarse label 'sadness' due to its association with regret and sympathy, while 'hopeful' suggests a faint positive sentiment but does not override the dominant emotional tone.",true
perturbation,hybrid,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text-only,apologetic|hopeful,apologetic|hopeful,sadness,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context,apologetic|hopeful,apologetic|hopeful,sadness,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context,apologetic|hopeful,apologetic|hopeful,sadness,true,0.8,"The fine-grained emotion 'apologetic' aligns closely with the coarse label 'sadness' due to its association with regret and sympathy, while 'hopeful' suggests a faint positive sentiment but does not override the dominant emotional tone.",true
perturbation,hybrid,S0159,368,0,Ross,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",,sadness,text + context,apologetic|hopeful,apologetic|hopeful,sadness,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context,intense|creepy,intense|creepy,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context,intense|creepy,intense|creepy,fear,true,0.9,"The fine-grained emotions 'intense' and 'creepy' align closely with the coarse label 'fear,' as they evoke a sense of unease or threat.",false
perturbation,hybrid,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context,intense|creepy,intense|creepy,fear,true,0.9,"The fine-grained emotions 'intense' and 'creepy' align closely with the coarse label 'fear,' as they evoke a sense of unease or threat.",false
perturbation,dictionary,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text-only,intense|creepy,intense|creepy,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text-only,intense|creepy,intense|creepy,fear,true,0.9,"The fine-grained emotions 'intense' and 'creepy' align closely with the coarse label 'fear,' as they evoke a sense of unease or threat.",false
perturbation,hybrid,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text-only,intense|creepy,intense|creepy,fear,true,0.9,"The fine-grained emotions 'intense' and 'creepy' align closely with the coarse label 'fear,' as they evoke a sense of unease or threat.",false
perturbation,dictionary,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context + image,disgust|skepticism,disgust|skepticism,disgust,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context + image,disgust|skepticism,disgust|skepticism,disgust,true,0.8,"The fine-grained emotion 'disgust' is the closest match to the given label set, as it aligns with the context of describing something as 'intense and creepy,' which typically evokes feelings of disgust.",false
perturbation,hybrid,S0160,372,12,Phoebe,Intense and creepy.,Phoebe: They don't see all the good stuff and all the sweet stuff. Phoebe: They just think you're a little... Roger: What?,neutral,text + context + image,disgust|skepticism,disgust|skepticism,disgust,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text-only,skepticism|uncertainty,skepticism|uncertainty,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text-only,skepticism|uncertainty,skepticism|uncertainty,surprise,true,0.9,"The fine-grained emotion 'skepticism|uncertainty' aligns closely with the coarse label 'surprise,' as it reflects a state of questioning or doubt that often precedes surprise.",false
perturbation,hybrid,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text-only,skepticism|uncertainty,skepticism|uncertainty,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context,uncertainty|concern,uncertainty|concern,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,llm,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context,uncertainty|concern,uncertainty|concern,fear,true,0.8,"The fine-grained emotions 'uncertainty' and 'concern' align closely with the coarse label 'fear,' as concern often involves elements of desperation or urgency.",false
perturbation,hybrid,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context,uncertainty|concern,uncertainty|concern,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,dictionary,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context + image,uncertainty|caution,uncertainty|caution,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context + image,uncertainty|caution,uncertainty|caution,surprise,true,0.8,"The fine-grained emotion 'uncertainty|caution' aligns closely with the coarse label 'surprise,' as Rachel's question 'You sure?' reflects a moment of doubt or skepticism, which is categorized under surprise in the MELD emotion set.",false
perturbation,hybrid,S0161,380,4,Rachel,You sure?,Mark: Right here! Rachel: Oh God. Im sorry about this. Mark: Thats okay.,joy,text + context + image,uncertainty|caution,uncertainty|caution,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,llm,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.95,"The utterance 'You're Erwin's daughter?!' expresses surprise, as indicated by the exclamation mark and the questioning tone.",true
perturbation,hybrid,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,dictionary,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text-only,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,llm,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text-only,surprise|curiosity,surprise|curiosity,surprise,true,0.95,"The utterance 'You're Erwin's daughter?!' expresses surprise, as indicated by the exclamation mark and the questioning tone.",true
perturbation,hybrid,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text-only,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,dictionary,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,llm,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context,surprise|curiosity,surprise|curiosity,surprise,true,0.95,"The utterance 'You're Erwin's daughter?!' expresses surprise, as indicated by the exclamation mark and the questioning tone.",true
perturbation,hybrid,S0162,401,8,Phoebe Sr,Youre Erwins daughter?!,"Phoebe: Are you ah, Phoebe Abott? Phoebe Sr: Ahh, yes. Phoebe: Hi Phoebe Abott, Im your best friends daughter!",surprise,text + context,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,dictionary,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context,hopeful|uncertain,hopeful|uncertain,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context,hopeful|uncertain,hopeful|uncertain,unmapped,false,0.8,"The fine-grained emotion 'hopeful' aligns closely with the coarse label 'joy', as it reflects a positive and optimistic sentiment in Rachel's utterance.",false
perturbation,hybrid,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context,hopeful|uncertain,hopeful|uncertain,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text-only,hopeful|uncertain,hopeful|uncertain,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text-only,hopeful|uncertain,hopeful|uncertain,unmapped,false,0.8,"The fine-grained emotion 'hopeful' aligns closely with the coarse label 'joy', as it reflects a positive and optimistic sentiment in Rachel's utterance.",false
perturbation,hybrid,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text-only,hopeful|uncertain,hopeful|uncertain,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context + image,concerned|hopeful,concerned|hopeful,fear,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context + image,concerned|hopeful,concerned|hopeful,fear,true,0.7,"The fine-grained emotion 'concerned' aligns closely with the coarse label 'fear,' as concern often involves an underlying sense of urgency or desperation, which is categorized under fear in the MELD emotion set.",false
perturbation,hybrid,S0163,408,3,Rachel,Maybe she can give me a pill or something.,"Rachel: Ah. Phoebe: Yeah. Rachel: I go see my doctor tomorrow, Ill ask her about this.",neutral,text + context + image,concerned|hopeful,concerned|hopeful,fear,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context,fear|sadness,fear|sadness,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context,fear|sadness,fear|sadness,sadness,true,0.8,"The utterance expresses a fear of losing someone close, which aligns more strongly with sadness than fear due to the context of emotional attachment and vulnerability.",false
perturbation,hybrid,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context,fear|sadness,fear|sadness,sadness,true,0.8,"The utterance expresses a fear of losing someone close, which aligns more strongly with sadness than fear due to the context of emotional attachment and vulnerability.",false
perturbation,dictionary,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text-only,fear|sadness,fear|sadness,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text-only,fear|sadness,fear|sadness,sadness,true,0.8,"The utterance expresses a fear of losing someone close, which aligns with the 'fear' label. However, given the context of a potential breakup and the emotional weight of losing a best friend, the dominant emotion is sadness.",false
perturbation,hybrid,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text-only,fear|sadness,fear|sadness,sadness,true,0.8,"The utterance expresses a fear of losing someone close, which aligns with the 'fear' label. However, given the context of a potential breakup and the emotional weight of losing a best friend, the dominant emotion is sadness.",false
perturbation,dictionary,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context + image,fear|desperation,fear|desperation,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context + image,fear|desperation,fear|desperation,fear,true,0.9,"The fine-grained emotion 'desperation' is closely associated with fear, especially in the context of losing someone significant.",true
perturbation,hybrid,S0164,410,17,Rachel,"If we broke up, and I lost you...","Ross: Look, I-I've been in love with you since, like, the ninth grade. Rachel: Ross, you're like my best friend. Ross: I know.",fear,text + context + image,fear|desperation,fear|desperation,fear,true,0.9,"The fine-grained emotion 'desperation' is closely associated with fear, especially in the context of losing someone significant.",true
perturbation,dictionary,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text-only,relief|gratitude,relief|gratitude,joy,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,llm,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text-only,relief|gratitude,relief|gratitude,joy,true,0.9,"The fine-grained emotions 'relief' and 'gratitude' are closely associated with joy, as they reflect a positive emotional response to a favorable situation.",true
perturbation,hybrid,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text-only,relief|gratitude,relief|gratitude,joy,true,0.8500000000000001,Dictionary majority vote.,true
perturbation,dictionary,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context + image,relief|anxiety,relief|anxiety,joy,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context + image,relief|anxiety,relief|anxiety,joy,true,0.9,"The utterance 'Thank God.' expresses relief, which is closely associated with joy in this context. The anxiety mentioned is secondary and does not override the primary emotion of relief.",true
perturbation,hybrid,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context + image,relief|anxiety,relief|anxiety,joy,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context,relief|anxiety,relief|anxiety,joy,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context,relief|anxiety,relief|anxiety,joy,true,0.9,"The utterance 'Thank God.' expresses relief, which is closely associated with joy in this context. The anxiety mentioned is secondary and does not override the primary emotion of relief.",true
perturbation,hybrid,S0165,411,3,Phoebe,Thank God.,"Ross: Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye. Phoebe: Was it my work? Were they mad? Was it Jack? Did he yell?! Ross: J-j-just relax, nobody yelled. Jack just was calling to make sure that",joy,text + context,relief|anxiety,relief|anxiety,joy,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text + context + image,anger|sarcastic,anger|sarcastic,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text + context + image,anger|sarcastic,anger|sarcastic,anger,true,0.9,"The fine-grained emotion 'anger' is the most appropriate label for the utterance, as it contains strong negative language ('DUMB, DRUNKEN, BITCH!!!') and sarcasm, which often accompanies anger.",true
perturbation,hybrid,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text + context + image,anger|sarcastic,anger|sarcastic,anger,true,0.9,"The fine-grained emotion 'anger' is the most appropriate label for the utterance, as it contains strong negative language ('DUMB, DRUNKEN, BITCH!!!') and sarcasm, which often accompanies anger.",true
perturbation,dictionary,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text-only,anger|sarcasm,anger|sarcasm,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text-only,anger|sarcasm,anger|sarcasm,anger,true,0.9,"The fine-grained emotion 'anger' is the most appropriate label for the strong, aggressive language used in the utterance.",true
perturbation,hybrid,S0166,412,0,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",,anger,text-only,anger|sarcasm,anger|sarcasm,anger,true,0.9,"The fine-grained emotion 'anger' is the most appropriate label for the strong, aggressive language used in the utterance.",true
