sample_id,utterance,context,gold_label,free_emotions,free_emotions_norm,mapped_label,mapping_method,mapping_confidence,mapping_reason,is_demo
S0200,Nah!,"Carol: Like what? Ross: Well I dont know umm,  what if we were too tie each other up? Ross: Umm, some people eat stuff off one another.",disgust,dismissive|playful,dismissive|playful,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0199,"Seriously, our sex life I was thinking, maybe I dont know, we could try some-some new things.",Ross: Yay! Ben: Yay! Ross: Yay!,neutral,tentative|curious,tentative|curious,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0201,"What, Phoebe, did you whip the potatoes? Ross needs lumps!",,anger,curiosity|concern,curiosity|concern,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0202,"Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!","Rachel: You're sister? You're sister's asleep on the couch?  Ohhh! I saw Danny: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel. Rachel: Hi!",surprise,apologetic|embarrassed,apologetic|embarrassed,sadness,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0204,"I dont see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!","Joey: Uh-huh. Director: Okay, youre dancing with that girl over there. Joey: No-no-no-no-no we came together!",neutral,assertive|directing,assertive|directing,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0203,What do you mean?,"Janine: Hey! Youre a good dancer! Joey: Really? Janine: Yeah, well youd be better if you just loosened your hips a little.",neutral,confusion|curiosity,confusion|curiosity,surprise,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0206,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,skepticism|caution,skepticism|caution,neutral,heuristic_llm_fallback,0.55,"Unresolved words: skepticism, caution; used text-level fallback.",false
S0205,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,realization|surprise,realization|surprise,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0207,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,confusion|hesitation,confusion|hesitation,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0208,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,resigned|reluctant,resigned|reluctant,neutral,heuristic_llm_fallback,0.55,"Unresolved words: resigned, reluctant; used text-level fallback.",false
S0210,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,frustration|humor,frustration|humor,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0209,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,assertive|challenging,assertive|challenging,anger,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0212,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,sarcastic|amused,sarcastic|amused,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0211,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,reassuring|supportive,reassuring|supportive,neutral,heuristic_llm_fallback,0.55,"Unresolved words: reassuring, supportive; used text-level fallback.",false
S0213,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,anxiety|uncertainty,anxiety|uncertainty,fear,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0214,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,excitement|enthusiasm,excitement|enthusiasm,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0215,"Now get on out of here, you!","Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you? Chandler: Ye-ye-yeah, yes I do!",joy,aggressive|assertive,aggressive|assertive,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0216,"Oh, well, thanks, but, I'm okay, really.","Rachel: Nooo! Rachel: Hello? Rachel: Oh, yeah, no, I know, I-I haven't been using it much.",joy,relieved|apologetic,relieved|apologetic,joy,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0218,"I mean, what the hell is that thing?","Chandler: Like Joey's constant knuckle-cracking isn't annoying? Chandler: And Ross, with his over-pronouncing every single word? Chandler: And Monica, with that snort when she laughs?",disgust,confusion|frustration,confusion|frustration,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0217,Yes! Great! Give me those cigs! Give it! Give it!,"Rachel: We can get--what are those--those patches! Rachel: We could be like the Patch Sisters! Kim: Oh y'know, we really should quit. Okay, let's quit!",joy,eager|impatient,eager|impatient,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0219,You gotta take care of yourselves!,"Phoebe: Yeah, uh-huh. Phoebe: Yeah, oh, ""Your mom probably won't kill herself,"" yknow? Phoebe: I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",neutral,concern|advice,concern|advice,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0220,"Oh well thats what I thought about my first husband, now Im lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.","Rachel: Well then he gets a divorce, its Ross! Janice: Im telling you Rachel, listen to Janice. They all say theyre gonna be there until they start their real family. Rachel: Well IThats never gonna happen with Ross.",disgust,frustration|resignation,frustration|resignation,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0221,"So you might say, its a magic ring.","Ross: That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her. Chandler: So you might say, the ring is irreplaceable? Ross: Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",joy,reflective|thoughtful,reflective|thoughtful,neutral,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0222,"Well, I-I said yes.",Monica: Is he crazy?! You just had Ross’s baby!,fear,hesitant|uncertain,hesitant|uncertain,fear,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0224,Well then we still have a problem.,"Chandler: Sorry, I just dont like the idea of when I say ""I do,"" hes thinking, ""Yeah, Id do her too!""",neutral,concerned|frustrated,concerned|frustrated,fear,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0223,Oh my God Monica!,Phoebe: So-so you two were married huh? What happened? You just drift apart? Mrs. Geller: Here comes the bride.,surprise,surprise|admiration,surprise|admiration,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0225,"Well, Chandler and I are in a bar",Monica: What happened in Atlantic City?!,neutral,casual|engaged,casual|engaged,neutral,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0226,You think?,"Ross: He could never get a woman like that in a million years. Phoebe: Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys. Monica: You could do that!",surprise,skepticism|curiosity,skepticism|curiosity,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0228,I thought they could...I'll try to get back as soon as I can. I'm sorry.,"Ross: So, um, what do you do for a living? Kristin: Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major. Carol: Oh no. I thought you said they could shoot the spot without you.",sadness,apologetic|resigned,apologetic|resigned,sadness,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0227,Wow!,,surprise,surprise|awe,surprise|awe,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0230,"Oh, no no no. I'm fine. I'm fine.","Ross: Cause she's, she's alone now, and pregnant, and, and sad. Kristin: I guess. Ross: Are you sure? Great. Carol? Wanna come over and join us?",neutral,relief|dismissal,relief|dismissal,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0229,"Cause she's, she's alone now, and pregnant, and, and sad.","Susan: I thought they could...I'll try to get back as soon as I can. I'm sorry. Ross: Now that is funny. Ross: Hey, do you think...would it be too weird if I invited Carol over to join us?",sadness,sadness|concern,sadness|concern,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0232,"I mean, I mean I was gonna be homeless.","Rachel: I would love to live with you Ross.. thats-thats great! Thank you! Ross: Well, Im-Im just glad I could, yknow, help you out. Rachel: Ross-Ross, you have no idea what this means to me!",sadness,gratitude|relief,gratitude|relief,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0231,Oh!,Rachel: Now we can go eat. Rachel: Lets go. Paul: It was horrible. They called me chicken boy.,surprise,surprise|anticipation,surprise|anticipation,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0233,Does it?,"Ross: And so I wanted to read every word carefully, twice! Rachel: So umm, does it? Ross: Im sorry.",fear,curious|tentative,curious|tentative,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0234,"Cause I kinda all ready told her uh, it was, it was already taken care of.",Russell: And well need you and Rachel to testify before a judge. Ross: Ooh! Ross: Theres no way to do this without her?,fear,relieved|explanatory,relieved|explanatory,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0236,No! Dont say that! Dont say that!,Ben: Oh damnit!,fear,distress|urgency,distress|urgency,neutral,heuristic_llm_fallback,0.55,"Unresolved words: distress, urgency; used text-level fallback.",false
S0235,"Oh, I know. Look at him.","Ross: But I'll still always come back, like this. Chandler: And sometimes, I'll want you to steal third, and I'll go like this. Monica: He is so amazing.",joy,admiration|affection,admiration|affection,neutral,heuristic_llm_fallback,0.55,"Unresolved words: admiration, affection; used text-level fallback.",false
S0238,No!,"Chandler: Bamboozled? Joey: Yeah, isnt that a cool name? Ross: Yeah!",disgust,disagreement|assertion,disagreement|assertion,neutral,heuristic_llm_fallback,0.55,"Unresolved words: disagreement, assertion; used text-level fallback.",false
S0237,I won! I won! I finally won!,,surprise,joy|excitement,joy|excitement,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0239,"Hi, I was wondering if it is possible to increase security in the Paleontology section?","The Librarian: Well, yes! Just give me five minutes, I just have to find someone to cover my shift. Ross: No! No!! No! Can I speak to someone in charge please?! The Head Librarian: How can I help you?",anger,urgent|anxious,urgent|anxious,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0240,"Oh I know, I helped pick out the ring.",Phoebe: Hi. Ross: Hey-hey Pheebs! Ross: Chandlers gonna ask Monica to marry him!,neutral,happy|proud,happy|proud,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0241,"Geez, sounds like you should be going on this date!","Ross: You know what? Ross: She loves architecture, you know what you should do? Ross: You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.",surprise,sarcastic|amused,sarcastic|amused,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0242,"Thats, thats, thats a big candy bar. (Shes holding one of those huge","Emily: Oh my God! What are you doing here? Ross: I just, I had to see you one more time before you took-off. Emily: You are so sweet.",sadness,surprise|affection,surprise|affection,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0243,"Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it?","Monica: Deep Impact Chandler: Sorry, I justcant sleep. Chandler: Ooh!",neutral,curious|restless,curious|restless,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0244,That's okay.,"Joey: Huh? Joey: And-and-and I wrote a song for us! Joey: (Singing, to the tune of",neutral,reassuring|calm,reassuring|calm,neutral,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0246,...Oh God.,"Shelley: Okay. He's cute, he's funny, he's- Chandler: He's a he? Shelley: Well yeah!",fear,surprise|exasperation,surprise|exasperation,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0245,"Well, shell understand right? Its not like I did it on purpose.",,sadness,apologetic|defensive,apologetic|defensive,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0247,"I mean, last year Elizabeth now-now this kid.",Rachel: Really? Ross: Yeah! Ross: I dont know.,anger,confused|uncertain,confused|uncertain,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0248,"Ten, even twenty minutes if you need it.","Richard: Yeah, I understand. Richard: Take as much time as you want.",neutral,patient|supportive,patient|supportive,neutral,heuristic_llm_fallback,0.55,"Unresolved words: patient, supportive; used text-level fallback.",false
S0250,Not nice enough.,"Girl: Why dont you look in the mirror, scrud. Ross: I dont have too. I can just look at you. Leader: All right girls, and man. Lets see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.",anger,dismissive|unimpressed,dismissive|unimpressed,neutral,heuristic_llm_fallback,0.55,"Unresolved words: dismissive, unimpressed; used text-level fallback.",false
S0249,"Were really gonna do this, huh?",,surprise,uncertainty|hesitation,uncertainty|hesitation,fear,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0252,He touched my fanny.,"Frank: Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow! Phoebe: Hey!-Hey! Whats going on? Frank: She broke my arm.",anger,shock|defiance,shock|defiance,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0251,"Well uh, you and I are just goofing around, I thought, why not goof around with him.","Chandler: So, are you really gonna go out with that nurse man?",neutral,playful|curious,playful|curious,joy,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0253,Look at me! I'm Chandler! Could I,"Joey: Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own. Chandler: Oh my God!",joy,confusion|frustration,confusion|frustration,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0254,"I said, ""Geez, relax Monnnnn.""","Monica: We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you? Chandler: I just want to watch a little television. What is the big deal? Geez, relax mom. Monica: What did you say?",fear,annoyed|defensive,annoyed|defensive,anger,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0256,DANGER,Rachel: I dont like sitting up here! Im just gonna over Phoebe: No Rachel! They got here first! Phoebe: Why is Ross doing that?,fear,alarm|concern,alarm|concern,fear,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0255,"Yeah, sure, sure I can bring some sandwiches.","Rachel: Hi, Joey! Rachel: Its Rachel! Rachel: Umm, I am free tomorrow night.",neutral,willing|neutral,willing|neutral,neutral,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0257,Oh my God! Why is he jumping on those women!,Phoebe: No Rachel! They got here first! Phoebe: Why is Ross doing that? Ross: DANGER,surprise,shock|concern,shock|concern,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0258,"But, now that youre not, Id really like to ask you out sometime.","Rachel: Oh, okay. Mark: Ive kinda of had this ah, this crush on you. Mark: But since you were with Ross, I-I didnt do anything about it.",fear,hopeful|nervous,hopeful|nervous,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0259,"Me? Oh, no, I am not an actress.","Joey: Oh, you know, the writing was good, and the director is good,    and... and my co-star's good Rachel: God, you have to tell me what happens tomorrow! Joey: Ow, I'm just going over the script now! You wanna read lines with    me?",disgust,denial|hesitation,denial|hesitation,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0260,I like a girl with a strong jaw.,"Chandler: Wh-why  would I when your name is Elaine? Chandler: Oh what a great picture of your son,  strapping! Chandler: That’s a picture of your daughter, isn’t it,  well she’s lovely.",sadness,admiration|surprise,admiration|surprise,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0261,"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",Ross: Hello! Ross: What's this? Ross: Oh right its that girl's phone number.,joy,excited|proud,excited|proud,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0262,"All right everyone, lift!  And slide!!","Rachel: Ross, I really dont think Ross: Lift!! And slide! Chandler: Okay, here we go.",joy,determined|energetic,determined|energetic,neutral,heuristic_llm_fallback,0.55,"Unresolved words: determined, energetic; used text-level fallback.",false
S0264,"Oh no-no, I cant do that.","Monica: Awww.  But still no. Chandler: No Im serious, we should tell each other Monica: Really? Okay, so why dont you tell me what happened to Ross Junior year at",fear,reluctance|hesitation,reluctance|hesitation,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0263,Hey sweetie.,"Chandler: No-no-no-no.  Hey! Phoebe: Anyway, I should go. Okay, bye.",neutral,affectionate|playful,affectionate|playful,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0265,Dr. Geller!,"Ross: Listen, I gotta tell ya, I-Im having a great time! Ross: Yknow how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but its not. Ross: I mean its not at all.",joy,surprise|joy,surprise|joy,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0266,So thanks for the warm welcome.,,neutral,gratitude|appreciation,gratitude|appreciation,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0268,"Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the.","Rachel: I'm just calling to say that um, everything's fine and I'm really happy for you and your Ross: Rach, I got a message from you. Rachel: Oh my God.",sadness,urgency|anxiety,urgency|anxiety,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0267,"Oh its Bing, sir. Im sorry , I was just ah...","Doug: And remember, there is no I in team. Chandler: Yes, but theres two in martini, soo everybody Doug: You! Chuckles! Whats your name?",fear,apologetic|hesitant,apologetic|hesitant,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0270,"I know. I know. But, can we please try it again? Huh? I mean, you were","Phoebe: Oh, hello liar. Ross: Look, I-Im really sorry I let go of the bike. Phoebe: I couldve been killed I hope you know!",sadness,apologetic|hopeful,apologetic|hopeful,sadness,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0269,"Okay. Yeah.  Yeah, Ill grab this one.","Kristen: But how about tomorrow? Joey: Sounds great! Okay, alright, well where does this go? Kristen: You look strong, why dont I take that and you grab one of the boxes.",neutral,cooperative|focused,cooperative|focused,joy,heuristic_llm_fallback,0.55,"Unresolved words: cooperative, focused; used text-level fallback.",false
S0271,How could you have kept all of this from me?,,fear,disappointment|frustration,disappointment|frustration,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0272,Ohh. And I dont even have a date.,"Emily: Its perfect. Ross: And, I dont know, if it starts to rain Emily: Well then well get wet.",sadness,disappointment|wistfulness,disappointment|wistfulness,sadness,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0273,What?,"Joey: That would be Casey. Were going out tonight. Chandler: Goin out, huh? Wow! Wow!  So things didnt work out with Kathy, huh? Bummer. Joey: No, things are fine with Kathy. Im having a late dinner with her tonight, right after my early dinner with Casey.",surprise,confusion|surprise,confusion|surprise,surprise,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0274,"Oh, no!","Ross: No, I mean its okay, I mean, theyre-theyre my friends. Ross: In fact, I-I-I was married to one of them. The Instructor: Let me get this straight man, you attacked your ex-wife?!",surprise,shock|defensiveness,shock|defensiveness,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0276,Oh my god. You are pure evil.,"Chandler: Ok.  Ok. Having a phone has finally paid off. Ross: Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob."" Chandler: I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",disgust,anger|disgust,anger|disgust,anger,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0275,Come on!,"Rachel: Now, maybe I would have a problem with this if it wasnt for me and Joshua. Rachel: Yknow, theyre not gonna get married anyway! Chandler: What?",anger,impatient|assertive,impatient|assertive,anger,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0278,My God!,,surprise,shock|surprise,shock|surprise,surprise,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0277,I won't!  Until I have my next cigarette.,"Phoebe: You can't put your cigarette out on a tree! The Smoking Woman: Yeah I can, it worked real well. Phoebe: No but you shouldn't! Don't ever do that again.",anger,defiant|stubborn,defiant|stubborn,anger,heuristic_llm_fallback,0.55,"Unresolved words: defiant, stubborn; used text-level fallback.",false
S0280,They taste so good.,Chandler: I found this place that makes the greatest mozzarella sticks and jalepino poppers . Chandler: No? Chandler: Really?,joy,surprise|interest,surprise|interest,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0279,You are really frightening me.,"Monica: I'm sure they'll be here soon. Rachel: Yeah, honey, they wouldn't miss this. Joey: Relax. You're only at nine centimeters. And the baby's at zero station.",fear,fear|anxiety,fear|anxiety,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0282,He's probably up in your room!,"Monica: This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again. Phoebe: So go fix it! Phoebe: Go find Chandler!",sadness,concerned|curious,concerned|curious,fear,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0281,"Please, what about you and Chandler?","Monica: Hey! Rachel: I just wanted to let you know I've changed my mind: I'm gonna    do it, I'm gonna kiss Joey. Monica: No, you can't! Friends hooking up is a bad idea.",anger,curiosity|concern,curiosity|concern,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0283,What?! What do you mean youre going to London?,"Rachel: Do you remember where the duck food is? Phoebe: Yeah, its in the guys apartment under the sink. Why? Rachel: Because Im going to London.",surprise,shock|confusion,shock|confusion,surprise,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0284,Oh my God! He did it?,Rachel: Hi. Phoebe: Are you all right? Rachel: Uhh… I think I just got engaged.,surprise,surprise|excitement,surprise|excitement,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0286,"Im sorry, I wa, I wa, I was just ah....","Rachel: Oh honey, come on, Im sorry, I didnt.... Rachel: I dont mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom. Rachel: Hi! Is my misery amusing to you?",fear,apologetic|hesitant,apologetic|hesitant,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0285,I just don’t know! It just doesn’t feel right.,"Phoebe: I  like to think of myself as the puppet master of the group. Rachel: And you really think this is a good idea? Phoebe: I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people.",sadness,confusion|doubt,confusion|doubt,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0287,Oh - Oh my god!,"Phoebe: Bob! Phoebe: Robert! Phoebe: Oh wait, I think I hear him.",surprise,surprise|relief,surprise|relief,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0288,Bob    had babies!,"Phoebe: Robert! Phoebe: Oh wait, I think I hear him. Phoebe: Oh - Oh my god!",surprise,surprise|excitement,surprise|excitement,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0289,Great. So the ball is in his court?,"Rachel: So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party. Rachel: I said, ""No!"" Rachel: Which puts",anger,sarcasm|resignation,sarcasm|resignation,joy,heuristic_llm_fallback,0.55,"Unresolved words: sarcasm, resignation; used text-level fallback.",false
S0290,What?! Why?!,"Danny: Oh, hey Rach! I thought we said seven? Rachel: Yeah uh, y'know what uh, let's skip it.",surprise,surprise|confusion,surprise|confusion,surprise,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,false
S0292,"Okay, this isn't working. I'm still awake and now I have to pee.","Phoebe: Okay. Phoebe: Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains. Phoebe: And the-the calming sounds of the babbling brook....",disgust,frustration|discomfort,frustration|discomfort,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0291,You should serve it with vodka and a piece of celery.,"Monica: All right, that Ill retract. Monica: But I stand by my review, I know food and that wasnt it. Monica: Youre marinara sauce tasted like tomato juice!",disgust,critical|assertive,critical|assertive,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0293,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,Rachel: But we should move quick. Chandler: Why? Rachel: Because I think I just heard her moving around in there.,fear,urgency|anxiety,urgency|anxiety,fear,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0294,How's it going?,"All: Hey, Pheebs. Phoebe: Hey.",neutral,curious|friendly,curious|friendly,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0295,We hate that guy.,"Monica: Nothing, um, it's just, um... It's Roger. Ross: I dunno, there's just something about... Chandler: Basically we just feel that he's...",disgust,disgust|annoyance,disgust|annoyance,disgust,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0296,Yeah. Hate him.,"Ross: I dunno, there's just something about... Chandler: Basically we just feel that he's... Rachel: We hate that guy.",disgust,dislike|annoyance,dislike|annoyance,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0297,"Emily, do you think Monica realises how much our parents spent on this wedding?","Ross: She said what? Emily: She said, ""If Im not gonna be happy getting married somewhere that we find in a day, well then we should just postpone it."" Ross: Postpone it?",anger,concern|curiosity,concern|curiosity,fear,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0298,"Do you my sisters teeny-tiny little brain comprehends that people took time out of their lives to fly thousands of miles to be here, huh?","Emily: She said, ""If Im not gonna be happy getting married somewhere that we find in a day, well then we should just postpone it."" Ross: Postpone it? Ross: Emily, do you think Monica realises how much our parents spent on this wedding?",anger,frustration|exasperation,frustration|exasperation,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
